,id,retweet_count,favorite_count
1851,675334060156301312,1364,2884
1852,675166823650848770,1710,3739
1853,675153376133427200,2752,6506
1854,675149409102012420,1775,3871
1855,675147105808306176,254,976
1856,675146535592706048,329,1239
1857,675145476954566656,954,2208
1858,675135153782571009,521,1342
1859,675113801096802304,822,2015
1860,675111688094527488,266,996
1861,675109292475830276,1198,2889
1862,675047298674663426,344,1097
1863,675015141583413248,1264,2806
1864,675006312288268288,238,1012
1865,675003128568291329,501,1603
1866,674999807681908736,1161,2328
1867,674805413498527744,371,888
1868,674800520222154752,904,3101
1869,674793399141146624,1151,2586
1870,674790488185167872,268,1141
1871,674788554665512960,219,836
1872,674781762103414784,1271,2070
1873,674774481756377088,501,1164
1874,674767892831932416,837,1890
1875,674764817387900928,251,810
1876,674754018082705410,470,1401
1877,674752233200820224,487,1507
1878,674743008475090944,582,1448
1879,674742531037511680,54,503
1880,674739953134403584,417,1144
1881,674737130913071104,96,663
1882,674690135443775488,491,1186
1883,674670581682434048,688,1668
1884,674664755118911488,267,952
1885,674646392044941312,526,1486
1886,674644256330530816,284,1062
1887,674638615994089473,610,1736
1888,674632714662858753,604,1547
1889,674606911342424069,103,963
1890,674468880899788800,2164,6414
1891,674447403907457024,374,1092
1892,674436901579923456,414,1150
1893,674422304705744896,559,1478
1894,674416750885273600,147,705
1895,674410619106390016,485,1233
1896,674394782723014656,603,1545
1897,674372068062928900,324,871
1898,674330906434379776,76,579
1899,674318007229923329,540,1454
1900,674307341513269249,7283,11661
1901,674291837063053312,6183,15194
1902,674271431610523648,764,1616
1903,674269164442398721,238,925
1904,674265582246694913,891,1688
1905,674262580978937856,479,1342
1906,674255168825880576,586,1516
1907,674082852460433408,179,777
1908,674075285688614912,301,1004
1909,674063288070742018,2333,6549
1910,674053186244734976,1363,3420
1911,674051556661161984,504,1489
1912,674045139690631169,670,1463
1913,674042553264685056,134,741
1914,674038233588723717,429,1129
1915,674036086168010753,226,868
1916,674024893172875264,1288,1836
1917,674019345211760640,313,1167
1918,674014384960745472,678,1608
1919,674008982932058114,369,1233
1920,673956914389192708,1010,2003
1921,673919437611909120,383,1200
1922,673906403526995968,1693,3284
1923,673887867907739649,263,958
1924,673716320723169284,795,3152
1925,673715861853720576,2185,3637
1926,673711475735838725,310,1067
1927,673709992831262724,284,874
1928,673708611235921920,300,1104
1929,673707060090052608,406,1126
1930,673705679337693185,414,1290
1931,673700254269775872,596,1477
1932,673697980713705472,2048,3903
1933,673689733134946305,679,1784
1934,673688752737402881,517,1296
1935,673686845050527744,456,1484
1936,673680198160809984,486,1409
1937,673662677122719744,377,1280
1938,673656262056419329,253,736
1939,673636718965334016,380,1147
1940,673612854080196609,752,1630
1941,673583129559498752,385,1224
1942,673580926094458881,276,852
1943,673576835670777856,585,1421
1944,673363615379013632,320,1048
1945,673359818736984064,698,1487
1946,673355879178194945,608,1531
1947,673352124999274496,562,1693
1948,673350198937153538,222,760
1949,673345638550134785,1332,2594
1950,673343217010679808,280,999
1951,673342308415348736,612,1302
1952,673320132811366400,8289,13822
1953,673317986296586240,271,888
1954,673295268553605120,3294,7703
1955,673270968295534593,384,1091
1956,673240798075449344,762,1453
1957,673213039743795200,882,2308
1958,673148804208660480,655,1737
1959,672997845381865473,750,2012
1960,672995267319328768,309,977
1961,672988786805112832,303,1001
1962,672984142909456390,563,1279
1963,672980819271634944,1038,1856
1964,672975131468300288,952,1721
1965,672970152493887488,369,974
1966,672968025906282496,568,1344
1967,672964561327235073,663,1456
1968,672902681409806336,526,1397
1969,672898206762672129,436,916
1970,672884426393653248,858,1586
1971,672877615439593473,381,1053
1972,672834301050937345,591,1340
1973,672828477930868736,508,1275
1974,672640509974827008,334,995
1975,672622327801233409,514,1323
1976,672614745925664768,606,1252
1977,672609152938721280,404,1141
1978,672604026190569472,419,1140
1979,672594978741354496,627,1357
1980,672591762242805761,345,972
1981,672591271085670400,194,746
1982,672538107540070400,383,1053
1983,672523490734551040,178,659
1984,672488522314567680,454,1143
1985,672482722825261057,629,1162
1986,672481316919734272,128,730
1987,672475084225949696,725,1467
1988,672466075045466113,559,1384
1989,672272411274932228,3516,6603
1990,672267570918129665,636,1533
1991,672264251789176834,353,1172
1992,672256522047614977,1611,2883
1993,672254177670729728,765,1467
1994,672248013293752320,631,1764
1995,672245253877968896,162,701
1996,672239279297454080,330,914
1997,672231046314901505,1050,1879
1998,672222792075620352,219,803
1999,672205392827572224,1200,2316
2000,672169685991993344,383,1041
2001,672160042234327040,371,886
2002,672139350159835138,744,1785
2003,672125275208069120,1186,2459
2004,672095186491711488,379,1018
2005,672082170312290304,378,960
2006,672068090318987265,533,1325
2007,671896809300709376,4311,8650
2008,671891728106971137,589,1357
2009,671882082306625538,1427,3549
2010,671879137494245376,712,1452
2011,671874878652489728,578,1277
2012,671866342182637568,518,1150
2013,671855973984772097,469,929
2014,671789708968640512,3619,7228
2015,671768281401958400,544,1222
2016,671763349865160704,956,1720
2017,671744970634719232,798,1378
2018,671743150407421952,238,757
2019,671735591348891648,783,1479
2020,671729906628341761,4524,8704
2021,671561002136281088,7492,13128
2022,671550332464455680,215,938
2023,671547767500775424,617,1383
2024,671544874165002241,1085,2032
2025,671542985629241344,588,1117
2026,671538301157904385,411,947
2027,671536543010570240,424,1207
2028,671533943490011136,599,1043
2029,671528761649688577,267,857
2030,671520732782923777,544,1430
2031,671518598289059840,302,970
2032,671511350426865664,753,1650
2033,671504605491109889,3661,7195
2034,671497587707535361,461,937
2035,671488513339211776,486,1035
2036,671486386088865792,212,595
2037,671485057807351808,239,780
2038,671390180817915904,759,1451
2039,671362598324076544,301,1136
2040,671357843010908160,151,409
2041,671355857343524864,117,490
2042,671347597085433856,444,987
2043,671186162933985280,220,752
2044,671182547775299584,358,1151
2045,671166507850801152,365,894
2046,671163268581498880,1145,1699
2047,671159727754231808,84,385
2048,671154572044468225,226,740
2049,671151324042559489,160,688
2050,671147085991960577,237,691
2051,671141549288370177,676,1199
2052,671138694582165504,419,954
2053,671134062904504320,200,768
2054,671122204919246848,2611,3578
2055,671115716440031232,800,1391
2056,671109016219725825,455,1171
2057,670995969505435648,303,1131
2058,670842764863651840,9056,25121
2059,670840546554966016,204,610
2060,670838202509447168,722,1140
2061,670833812859932673,128,461
2062,670832455012716544,226,749
2063,670826280409919488,4214,5690
2064,670823764196741120,198,796
2065,670822709593571328,100,628
2066,670815497391357952,1598,3248
2067,670811965569282048,277,1158
2068,670807719151067136,507,1180
2069,670804601705242624,989,2018
2070,670803562457407488,91,350
2071,670797304698376195,245,752
2072,670792680469889025,288,853
2073,670789397210615808,248,677
2074,670786190031921152,208,615
2075,670783437142401025,410,835
2076,670782429121134593,801,1607
2077,670780561024270336,297,799
2078,670778058496974848,74,336
2079,670764103623966721,437,1100
2080,670755717859713024,116,456
2081,670733412878163972,528,987
2082,670727704916926465,375,850
2083,670717338665226240,512,1243
2084,670704688707301377,383,781
2085,670691627984359425,252,602
2086,670679630144274432,296,763
2087,670676092097810432,45,258
2088,670668383499735048,5228,10980
2089,670474236058800128,791,1567
2090,670468609693655041,87,359
2091,670465786746662913,573,991
2092,670452855871037440,215,562
2093,670449342516494336,695,1221
2094,670444955656130560,2049,6868
2095,670442337873600512,204,661
2096,670435821946826752,538,1077
2097,670434127938719744,669,1437
2098,670433248821026816,118,333
2099,670428280563085312,657,1416
2100,670427002554466305,170,530
2101,670421925039075328,660,1342
2102,670420569653809152,328,642
2103,670417414769758208,333,581
2104,670411370698022913,934,2077
2105,670408998013820928,233,568
2106,670403879788544000,163,444
2107,670385711116361728,220,577
2108,670374371102445568,278,759
2109,670361874861563904,69,338
2110,670338931251150849,114,438
2111,670319130621435904,1275,3947
2112,670303360680108032,139,436
2113,670290420111441920,298,723
2114,670093938074779648,349,1058
2115,670086499208155136,262,714
2116,670079681849372674,1293,2275
2117,670073503555706880,820,1607
2118,670069087419133954,252,648
2119,670061506722140161,353,785
2120,670055038660800512,342,683
2121,670046952931721218,181,660
2122,670040295598354432,115,771
2123,670037189829525505,288,599
2124,670003130994700288,96,342
2125,669993076832759809,87,332
2126,669972011175813120,168,455
2127,669970042633789440,63,308
2128,669942763794931712,173,521
2129,669926384437997569,108,385
2130,669923323644657664,59,242
2131,669753178989142016,417,834
2132,669749430875258880,67,278
2133,669684865554620416,91,534
2134,669683899023405056,114,398
2135,669682095984410625,137,362
2136,669680153564442624,299,682
2137,669661792646373376,455,820
2138,669625907762618368,1875,3614
2139,669603084620980224,380,967
2140,669597912108789760,156,523
2141,669583744538451968,964,1521
2142,669573570759163904,147,447
2143,669571471778410496,1050,1622
2144,669567591774625800,59,241
2145,669564461267722241,128,396
2146,669393256313184256,79,375
2147,669375718304980992,755,1370
2148,669371483794317312,187,509
2149,669367896104181761,164,474
2150,669363888236994561,237,644
2151,669359674819481600,127,376
2152,669354382627049472,1316,2778
2153,669353438988365824,266,663
2154,669351434509529089,194,450
2155,669328503091937280,432,1032
2156,669327207240699904,120,586
2157,669324657376567296,214,507
2158,669216679721873412,416,1213
2159,669214165781868544,177,451
2160,669203728096960512,495,1028
2161,669037058363662336,323,676
2162,669015743032369152,385,756
2163,669006782128353280,260,590
2164,669000397445533696,6595,21340
2165,668994913074286592,241,452
2166,668992363537309700,359,763
2167,668989615043424256,338,698
2168,668988183816871936,489,923
2169,668986018524233728,173,566
2170,668981893510119424,318,553
2171,668979806671884288,358,811
2172,668975677807423489,603,1336
2173,668967877119254528,25,150
2174,668960084974809088,248,723
2175,668955713004314625,74,284
2176,668932921458302977,59,273
2177,668902994700836864,104,325
2178,668892474547511297,156,408
2179,668872652652679168,308,542
2180,668852170888998912,172,464
2181,668826086256599040,143,446
2182,668815180734689280,282,584
2183,668779399630725120,382,718
2184,668655139528511488,225,543
2185,668645506898350081,558,916
2186,668643542311546881,546,900
2187,668641109086707712,557,1096
2188,668636665813057536,504,1068
2189,668633411083464705,1711,2883
2190,668631377374486528,327,737
2191,668627278264475648,118,326
2192,668625577880875008,140,398
2193,668623201287675904,803,1478
2194,668620235289837568,45,208
2195,668614819948453888,324,622
2196,668587383441514497,1115,1701
2197,668567822092664832,58,252
2198,668544745690562560,236,533
2199,668542336805281792,223,472
2200,668537837512433665,78,257
2201,668528771708952576,232,473
2202,668507509523615744,111,333
2203,668496999348633600,136,421
2204,668484198282485761,242,435
2205,668480044826800133,153,473
2206,668466899341221888,530,903
2207,668297328638447616,307,634
2208,668291999406125056,32,252
2209,668286279830867968,142,517
2210,668274247790391296,236,844
2211,668268907921326080,243,564
2212,668256321989451776,637,1334
2213,668248472370458624,502,1013
2214,668237644992782336,2940,6350
2215,668226093875376128,107,304
2216,668221241640230912,204,520
2217,668204964695683073,200,564
2218,668190681446379520,200,666
2219,668171859951755264,202,503
2220,668154635664932864,325,508
2221,668142349051129856,295,575
2222,668113020489474048,252,676
2223,667937095915278337,818,1293
2224,667924896115245057,114,307
2225,667915453470232577,58,215
2226,667911425562669056,311,498
2227,667902449697558528,385,861
2228,667886921285246976,1122,1920
2229,667885044254572545,504,836
2230,667878741721415682,122,401
2231,667873844930215936,418,641
2232,667866724293877760,1062,3054
2233,667861340749471744,79,245
2234,667832474953625600,63,293
2235,667806454573760512,512,1071
2236,667801013445750784,97,335
2237,667793409583771648,336,711
2238,667782464991965184,250,420
2239,667773195014021121,58,240
2240,667766675769573376,224,449
2241,667728196545200128,152,381
2242,667724302356258817,327,492
2243,667550904950915073,35,0
2244,667550882905632768,33,0
2245,667549055577362432,2339,5887
2246,667546741521195010,128,338
2247,667544320556335104,538,881
2248,667538891197542400,67,209
2249,667534815156183040,552,830
2250,667530908589760512,246,478
2251,667524857454854144,1138,1728
2252,667517642048163840,196,374
2253,667509364010450944,2176,6880
2254,667502640335572993,224,539
2255,667495797102141441,280,532
2256,667491009379606528,232,540
2257,667470559035432960,100,259
2258,667455448082227200,60,194
2259,667453023279554560,91,319
2260,667443425659232256,593,798
2261,667437278097252352,244,453
2262,667435689202614272,85,308
2263,667405339315146752,222,473
2264,667393430834667520,58,197
2265,667369227918143488,167,372
2266,667211855547486208,245,499
2267,667200525029539841,265,621
2268,667192066997374976,109,389
2269,667188689915760640,424,753
2270,667182792070062081,6331,14493
2271,667177989038297088,55,192
2272,667176164155375616,469,615
2273,667174963120574464,84,247
2274,667171260800061440,91,224
2275,667165590075940865,1165,2723
2276,667160273090932737,62,260
2277,667152164079423490,17434,48321
2278,667138269671505920,2254,4665
2279,667119796878725120,128,331
2280,667090893657276420,129,338
2281,667073648344346624,124,408
2282,667070482143944705,14,84
2283,667065535570550784,48,167
2284,667062181243039745,55,219
2285,667044094246576128,51,185
2286,667012601033924608,226,452
2287,666996132027977728,96,247
2288,666983947667116034,996,2575
2289,666837028449972224,560,827
2290,666835007768551424,80,217
2291,666826780179869698,97,255
2292,666817836334096384,255,523
2293,666804364988780544,94,242
2294,666786068205871104,488,765
2295,666781792255496192,199,389
2296,666776908487630848,175,351
2297,666739327293083650,66,238
2298,666701168228331520,219,430
2299,666691418707132416,47,189
2300,666649482315059201,627,1114
2301,666644823164719104,83,232
2302,666454714377183233,208,519
2303,666447344410484738,20,104
2304,666437273139982337,48,124
2305,666435652385423360,53,165
2306,666430724426358785,197,316
2307,666428276349472768,83,165
2308,666421158376562688,111,315
2309,666418789513326592,46,123
2310,666411507551481857,324,440
2311,666407126856765440,40,107
2312,666396247373291520,84,167
2313,666373753744588802,92,186
2314,666362758909284353,565,772
2315,666353288456101888,71,218
2316,666345417576210432,133,291
2317,666337882303524864,90,197
2318,666293911632134144,352,495
2319,666287406224695296,64,146
2320,666273097616637952,76,174
2321,666268910803644416,35,102
2322,666104133288665088,6507,14189
2323,666102155909144576,12,80
2324,666099513787052032,67,153
2325,666094000022159362,73,163
2326,666082916733198337,44,116
2327,666073100786774016,163,319
2328,666071193221509120,59,145
2329,666063827256086533,216,471
2330,666058600524156928,57,111
2331,666057090499244032,141,294
2332,666055525042405380,246,433
2333,666051853826850816,842,1208
2334,666050758794694657,59,132
2335,666049248165822465,40,107
2336,666044226329800704,139,296
2337,666033412701032449,44,125
2338,666029285002620928,47,129
2339,666020888022790149,508,2548
